CODEMPRESA;RAZAOSOCIAL;NOMEFANTASIA;CEP;NUMCNPJCPF;DATACADASTRO;TOTALVENDAS;MEDIAJUROS;DIASATRASO;Data Abertura CNPJ;Capital Social;Natureza Jurídica;Porte;CNAE's;Latitude;Longitude;NvlImportanciaGEO;Região
181;CRUZ ALTA PRO-HOSPITALAR LTDA;CRUZ ALTA PRO-HOSPITALAR LTDA;15070100;59869420000151;0;178199.52;1.2958241758241758;1.1428571428571428;1989-01-05T00:00:00;1000000;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);05;['4645102', '7739002', '8650099', '8211300'];-20.8125851;-49.3804212;1.0435224580914348;Região Geográfica Intermediária de São José do Rio Preto
182;DIMENSION CARE COM.IMPORTACAO E EXP.DE MAT.MED.HOSPITALAR LT;DIMENSION CARE COM.IMPORTACAO E EXP.DE MAT.MED.HOSPITALAR LT;22775022;21063555000152;0;124673.05;0.006771653543307087;0.5289256198347108;2014-09-03T00:00:00;50000;Sociedade Empresária Limitada;05;['4645101', '3312103', '4664800', '4773300', '7739002'];-22.9110137;-43.2093727;1.015262735848676;Região Geográfica Intermediária do Rio de Janeiro
183;DISTRIBUIDORA DE MEDICAMENTOS GUIMARAES E BRT EIRELI;DISTRIBUIDORA DE MEDICAMENTOS GUIMARAES E BRT EIRELI;74210040;01989652000163;0;850694.82;0.0;-0.9877862595419847;1997-07-21T00:00:00;1500000;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);03;['4645101', '4645102', '4644301', '4930202'];-16.680882;-49.2532691;0.7760760121759278;Região Geográfica Intermediária de Goiânia
184;DMF MEDICAL MATERIAIS MEDICOS E SERVICOS EIRELI - ME;DMF MEDICAL MATERIAIS MEDICOS E SERVICOS EIRELI - ME;09280000;10492279000121;0;0.0;0.0;0.0;2008-10-17T00:00:00;100000;Sociedade Empresária Limitada;05;['4645101', '4645102', '9511800', '7739002'];-23.6573395;-46.5322504;0.732051699225261;Região Geográfica Intermediária de São Paulo
185;DPI DISTRIBUIDORA DE IMPLANTES ORTOPEDICOS LTDA;DPI DISTRIBUIDORA DE IMPLANTES ORTOPEDICOS LTDA;13506850;12931328000100;0;501714.12;0.0;0.5431754874651811;2010-10-25T00:00:00;50000;Sociedade Empresária Limitada;05;['4645101', '4773300', '8650099', '7729203'];-22.4100108;-47.5603933;0.6965564499810553;Região Geográfica Intermediária de Campinas
186;ECO MEDICE DIST. DE PROD. MEDICOS HOSPITALARES EIRELI ME;ECO MEDICE DIST. DE PROD. MEDICOS HOSPITALARES EIRELI ME;24030127;09009056000181;0;40623.79;65.47535714285715;10.607142857142858;2007-08-20T00:00:00;600000;Sociedade Empresária Limitada;01;['4645101'];-22.8884;-43.1147;0.6404045092560787;Região Geográfica Intermediária do Rio de Janeiro
187;EDIMARA MODESTI EQUIPAMENTOS MEDICOS ME;EDIMARA MODESTI EQUIPAMENTOS MEDICOS ME;13280000;97545905000189;0;0.0;0.0;0.0;2011-06-17T00:00:00;20000;Empresário (Individual);01;['4645101', '3313999', '4664800'];-23.0298535;-46.9749847;0.6085174715318074;Região Geográfica Intermediária de Campinas
188;ENDOCARDIO COMERCIO DE PRODUTOS MEDICOS EIRELI ME;ENDOCARDIO COMERCIO DE PRODUTOS MEDICOS EIRELI ME;78045000;28741962000110;0;71702.01;0.9366101694915254;0.2962962962962963;2017-09-25T00:00:00;2500000;Sociedade Empresária Limitada;05;['4645101', '4619200', '4664800', '5211799', '7319002', '7739002'];-15.5986686;-56.0991301;0.6521301493046232;Região Geográfica Intermediária de Cuiabá
189;ENGIMPLAN ENG. DE IMPLANTE INDUSTRIA E COMERCIO LTDA;ENGIMPLAN ENG. DE IMPLANTE INDUSTRIA E COMERCIO LTDA;13501600;67710244000139;0;0.0;0.0;0.0;1992-03-23T00:00:00;41580000;Sociedade Empresária Limitada;05;['3250703', '2539001', '3250701', '3250704', '3299099'];-22.4100108;-47.5603933;0.6965564499810553;Região Geográfica Intermediária de Campinas
190;EUROPRO COMERCIAL LTDA;EUROPRO COMERCIAL LTDA;04268020;23978814000109;0;28375.85;0.0;0.16666666666666666;2016-01-15T00:00:00;300000;Sociedade Empresária Limitada;05;['4645101'];-23.5506507;-46.6333824;0.8861749119420277;Região Geográfica Intermediária de São Paulo
191;EXTRA CORPUS EQUIP. MEDICO HOSPITALAR LTDA;EXTRA CORPUS EQUIP. MEDICO HOSPITALAR LTDA;74703100;05615586000112;0;76225.54;0.0;0.25925925925925924;2003-04-24T00:00:00;2250000;Sociedade Anônima Fechada;05;['4645101', '4644301', '4646001', '4646002', '4649408', '4664800', '4930202', '5250803', '7020400', '7739002'];-16.680882;-49.2532691;0.7760760121759278;Região Geográfica Intermediária de Goiânia
192;FERNANDO ARMANDO DOS SANTOS JUNIOR EIRELI-ME;FERNANDO ARMANDO DOS SANTOS JUNIOR EIRELI-ME;49015160;27001196000195;0;0.0;0.0;0.0;2017-02-01T00:00:00;93700;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);01;['4773300', '8650006'];-10.9162061;-37.0774655;0.7270423659444605;Região Geográfica Intermediária de Aracaju
193;FIXAR DIST. INSTRUMENTAL MAT.CIRURGICOS HOSPITALARES LTDA;FIXAR DIST. INSTRUMENTAL MAT.CIRURGICOS HOSPITALARES LTDA;50771310;21575301000113;0;138987.98;0.961858407079646;0.27102803738317754;2014-12-16T00:00:00;80000;Sociedade Empresária Limitada;03;['4645101', '1813099', '3314709', '3319800', '4330403', '4330404', '4330405', '4399101', '4399103', '4641901', '4642701', '4642702', '4645103', '4646001', '4647801', '4649402', '4649404', '4649405', '4649408', '4649499', '4651601', '4652400', '4661300', '4664800', '4665600', '4672900', '4673700', '4679601', '4679699', '4683400', '4684299', '4923002', '4929902', '4930201', '4930204', '7711000', '7739002', '7739099', '8111700', '8121400', '8122200', '8130300', '8219999', '9511800', '9512600', '9521500'];-7.9986401;-34.8459552;0.7125105085085359;Região Geográfica Intermediária do Recife
194;FIXEN MED COMERCIAL E DISTRIBUIDORA DE PRODUTOS MEDICOS LTDA;FIXEN MED COMERCIAL E DISTRIBUIDORA DE PRODUTOS MEDICOS LTDA;06454050;27038303000150;0;0.0;0.0;0.0;2017-02-06T00:00:00;5000000;Sociedade Empresária Limitada;03;['4645101', '7739002', '9529199', '4618402'];-23.5112184;-46.8764612;0.6416771669594372;Região Geográfica Intermediária de São Paulo
195;FOCCUS MEDICAL EQUIPAMENTOS MEDICOS EIRELI;FOCCUS MEDICAL EQUIPAMENTOS MEDICOS EIRELI;04039000;07748763000164;0;32274.96;1.2385;0.71875;2005-12-01T00:00:00;3472942;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);03;['4645101', '4664800', '7739002', '7020400'];-23.5506507;-46.6333824;0.8861749119420277;Região Geográfica Intermediária de São Paulo
196;FRANCOIS SOLUCOES AMBIENTAIS EIRELI EPP;FRANCOIS SOLUCOES AMBIENTAIS EIRELI EPP;13486606;12157180000107;0;0.0;0.0;0.0;2010-06-23T00:00:00;93700;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);03;['4789099', '2099199', '4930203', '5211799', '7020400', '8599604', '3812200', '8219999', '7490199'];-22.5615068;-47.401766;0.6485694768247089;Região Geográfica Intermediária de Campinas
197;FUSAO SOLUCOES PARA MEDICINA LTDA;FUSAO SOLUCOES PARA MEDICINA LTDA;04570000;05341148000103;0;136078.14;0.09794444444444445;1.0;2002-09-26T00:00:00;3000000;Sociedade Empresária Limitada;05;['4664800', '3319800', '4645101', '4773300', '4930201', '4930202', '5211799', '6810202', '7739002', '8219999'];-23.5506507;-46.6333824;0.8861749119420277;Região Geográfica Intermediária de São Paulo
198;GE HOSPITALAR LTDA;GE HOSPITALAR LTDA;30750040;25456112000182;0;249669.95;0.0;0.5076923076923077;1988-09-20T00:00:00;230000;Sociedade Empresária Limitada;05;['4645101', '7739002', '3312103'];-19.9227318;-43.9450948;0.8253345524770843;Região Geográfica Intermediária de Belo Horizonte
199;GE HOSPITALAR LTDA - FILIAL JUIZ DE FORA;GE HOSPITALAR LTDA - FILIAL JUIZ DE FORA;36036000;25456112000263;0;145405.75;0.0;0.40860215053763443;2014-06-25T00:00:00;230000;Sociedade Empresária Limitada;05;['4645101', '3312103', '7739002'];-21.7609533;-43.3501129;0.8557541949758983;Região Geográfica Intermediária de Juiz de Fora
200;GE HOSPITALAR LTDA - MONTES CLARO;GE HOSPITALAR LTDA - MONTES CLARO;39400112;25456112000506;0;18576.0;0.0;0.5882352941176471;2016-10-07T00:00:00;230000;Sociedade Empresária Limitada;05;['4645101', '3312103', '7739002'];-16.7273538;-43.8717676;0.6381485567104779;Região Geográfica Intermediária de Montes Claros
201;GLOBAL DISTRIBUIDORA DE IMPLANTES E PROD.P/SAUDE LTDA;GLOBAL DISTRIBUIDORA DE IMPLANTES E PROD.P/SAUDE LTDA;09510005;24195506000161;0;64570.11;18.596;3.7142857142857144;2016-02-18T00:00:00;10000;Sociedade Empresária Limitada;05;['4645101', '4644301', '4646001', '4649408', '4664800', '4930202'];-23.6195923;-46.5688323;0.9335917759620855;Região Geográfica Intermediária de São Paulo
202;GUSMED DO BRASIL COMERCIO E LOCACAO DE PROD. MEDICOS LTDA EP;GUSMED DO BRASIL COMERCIO E LOCACAO DE PROD. MEDICOS LTDA EP;09572015;19443457000280;0;197963.71;0.5737272727272728;-4.201923076923077;2018-06-28T00:00:00;1000000;Sociedade Empresária Limitada;03;['4664800', '4644301', '7739002'];-23.6195923;-46.5688323;0.9335917759620855;Região Geográfica Intermediária de São Paulo
203;H MEDICAL IMPORTACAO E COMERCIO LTDA;H MEDICAL IMPORTACAO E COMERCIO LTDA;30140002;03787326000107;0;902.88;0.0;-1.0;2000-05-04T00:00:00;100000;Sociedade Empresária Limitada;05;['4645101', '4618402'];-19.9227318;-43.9450948;0.8253345524770843;Região Geográfica Intermediária de Belo Horizonte
204;HARBS ETIQUETAS COMERCIAL LTDA EPP;HARBS ETIQUETAS COMERCIAL LTDA EPP;06730000;00004076000195;0;0.0;0.0;0.0;1994-05-13T00:00:00;10000;Sociedade Empresária Limitada;03;['4751201', '6204000', '9511800'];-23.599338;-47.022038;0.7862462971289998;Região Geográfica Intermediária de São Paulo
205;HIROSE IND. COM. CONTAINERS P/ ESTERILIZACAO LTDA.;HIROSE IND. COM. CONTAINERS P/ ESTERILIZACAO LTDA.;14300000;01859796000103;0;0.0;0.0;0.0;1997-05-28T00:00:00;110000;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);03;['3250705', '2591800', '3250701', '3319800'];-20.892867;-47.592149;0.6074678155790291;Região Geográfica Intermediária de Ribeirão Preto
206;ICONACY ORTHOPEDIC IMPLANTS IND E COM DE PROD MED HOSP LTDA;ICONACY ORTHOPEDIC IMPLANTS IND E COM DE PROD MED HOSP LTDA;06715862;07372557000100;0;0.0;0.0;0.0;2005-05-05T00:00:00;9830000;Sociedade Empresária Limitada;05;['3250701', '2660400'];-23.603889;-46.918889;0.6203444751264137;Região Geográfica Intermediária de São Paulo
207;I-MEDIC COMERCIO DE PRODUTOS HOSPITALARES LTDA;I-MEDIC COMERCIO DE PRODUTOS HOSPITALARES LTDA;13276250;27991080000140;0;225604.31;0.0;0.34415584415584416;2017-06-19T00:00:00;40000;Sociedade Empresária Limitada;03;['4645101', '7729203'];-22.97056;-46.99583;0.6077750182056958;Região Geográfica Intermediária de Campinas
208;IMPERIUM SURGICAL COM. DE ARTIGOS MEDICOS E HOSPITALARES LTD;IMPERIUM SURGICAL COM. DE ARTIGOS MEDICOS E HOSPITALARES LTD;13272200;21904856000161;0;120592.94;0.16298013245033113;0.6880733944954128;2015-02-20T00:00:00;100000;Sociedade Empresária Limitada;01;['4664800', '4773300', '7739002', '3319800'];-22.97056;-46.99583;0.6077750182056958;Região Geográfica Intermediária de Campinas
209;IMPLANEWS PRODUTOS MEDICO HOSPITALAR LTDA-ME;IMPLANEWS PRODUTOS MEDICO HOSPITALAR LTDA-ME;71215300;07463246000149;0;4854.61;0.0;0.0;2005-06-23T00:00:00;100000;Sociedade Empresária Limitada;03;['4645101', '3312103', '4645103', '4664800', '4754701', '4761003', '7739002'];-15.7934036;-47.8823172;0.79050209029916;Região Geográfica Intermediária do Distrito Federal
210;IMPLANSYSTEM DISTRIBUIDORA E IMPORTADORA DE PROD.HOSP.LTDA-M;IMPLANSYSTEM DISTRIBUIDORA E IMPORTADORA DE PROD.HOSP.LTDA-M;65075441;12391862000171;0;115141.32;2.6032967032967034;1.025974025974026;2010-08-17T00:00:00;50000;Sociedade Empresária Limitada;03;['4645101', '7739002'];-2.5295265;-44.2963942;0.8451598477333496;Região Geográfica Intermediária de São Luís
211;IMPOL INSTRUMENTAL E IMPLANTES LTDA;IMPOL INSTRUMENTAL E IMPLANTES LTDA;09990080;49337413000155;0;2125080.53;0.04132776230269267;3.0746847720659556;1978-01-11T00:00:00;24800000;Sociedade Empresária Limitada;05;['3250701', '4645102', '4645101', '4618402', '3250703', '3250704', '3250705'];-23.681347;-46.62052;0.6274194945507529;Região Geográfica Intermediária de São Paulo
212;IMPROTEC COM. DE MATERIAL CIRURGICO LTDA;IMPROTEC COM. DE MATERIAL CIRURGICO LTDA;91350270;94868742000187;0;29365.36;0.0;0.25;1992-07-23T00:00:00;4000000;Sociedade Empresária Limitada;05;['4645101'];-30.0324999;-51.2303767;0.833208007806445;Região Geográfica Intermediária de Porto Alegre
213;INTELIMED COMERCIO E REPRESENTACAO LTDA;INTELIMED COMERCIO E REPRESENTACAO LTDA;90650003;94985603000133;0;0.0;0.0;0.0;1992-12-29T00:00:00;710000;Sociedade Empresária Limitada;05;['4773300', '4645102', '4618401', '7020400'];-30.0324999;-51.2303767;0.833208007806445;Região Geográfica Intermediária de Porto Alegre
214;INTERFIX MEDICAL COMERCIO DE PRODUTOS MEDICOS LTDA;INTERFIX MEDICAL COMERCIO DE PRODUTOS MEDICOS LTDA;36880074;10453817000179;0;15809.72;0.0;0.15384615384615385;2008-11-05T00:00:00;100000;Sociedade Empresária Limitada;05;['4645101', '4773300', '8650099'];-21.130556;-42.366389;0.6382115260706054;Região Geográfica Intermediária de Juiz de Fora
215;J   KAIME COMERCIO DE PRODUTOS HOSPITALARES LTDA-ME;J   KAIME COMERCIO DE PRODUTOS HOSPITALARES LTDA-ME;28026602;06936418000191;0;0.0;0.0;0.0;2004-08-16T00:00:00;3050000;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);01;['4644301', '4631100', '4645101', '4645102', '4645103', '4646001', '4646002', '4647801', '4647802', '4649401', '4649408', '4651601', '4664800', '4669999'];-21.7558619;-41.3326895;0.7995123209582068;Região Geográfica Intermediária de Campos dos Goytacazes
216;JPMEDYCAL PRODUTOS MEDICOS HOSPITALARES LTDA ME;JPMEDYCAL PRODUTOS MEDICOS HOSPITALARES LTDA ME;41820790;23031211000197;0;118128.34;0.08083333333333333;0.5441176470588235;2015-08-10T00:00:00;600000;Sociedade Empresária Limitada;01;['4645101', '4645103', '4644301', '4645102'];-12.9822499;-38.4812772;0.7916395518776811;Região Geográfica Intermediária de Salvador
217;JYAS COM IMPORT E EXPORTO DE MAT CIRURGICOS E HO;JYAS COM IMPORT E EXPORTO DE MAT CIRURGICOS E HO;30575815;04938459000191;0;473564.39;0.0;0.40189873417721517;2001-11-13T00:00:00;50000;Sociedade Empresária Limitada;05;['4773300', '4645101', '4930202', '7739002'];-19.9227318;-43.9450948;0.8253345524770843;Região Geográfica Intermediária de Belo Horizonte
218;L.G. COMERCIAL LTDA EPP;L.G. COMERCIAL LTDA EPP;14110000;02103535000113;0;6441.55;17.008;1.2;1997-06-30T00:00:00;5000;Sociedade Empresária Limitada;05;['4645101', '4645102'];-21.178333;-47.8066671;0.7571000308973752;Região Geográfica Intermediária de Ribeirão Preto
219;LIDERA COMERCIO DE ARTIGOS MEDICOS LTDA EPP;LIDERA COMERCIO DE ARTIGOS MEDICOS LTDA EPP;69055250;20838052000149;0;11579.16;0.0;22.4;2014-08-14T00:00:00;50000;Sociedade Empresária Limitada;05;['4773300', '4645101', '4771701', '7739002'];-3.1316333;-59.9825041;0.7822901469283741;Região Geográfica Intermediária de Manaus
220;SINAPSE SURGICAL COMERCIO DE ARTIGOS MEDICOS LTDA;SINAPSE SURGICAL;66095050;25256956000180;0;87779.16;0.45;-0.4;2016-07-21T00:00:00;625000;Sociedade Empresária Limitada;03;['4773300', '4645101', '7739002'];-1.45056;-48.4682453;0.7704800420579434;Região Geográfica Intermediária de Belém
221;LIFE SUPPORT TECNOLOGIA EM MEDICINA LTDA;LIFE SUPPORT TECNOLOGIA EM MEDICINA LTDA;09750730;28931639000100;0;23632.75;0.07727272727272727;-3.5483870967741935;2017-10-25T00:00:00;10000;Sociedade Empresária Limitada;03;['7739002', '4645101'];-23.7080345;-46.5506747;0.9473917598218753;Região Geográfica Intermediária de São Paulo
222;LIFE TECH DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA ME;LIFE TECH DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA ME;29101350;22838257000150;0;374311.35;56.449;3.796875;2015-07-10T00:00:00;200000;Sociedade Empresária Limitada;01;['4645101', '7739002', '4644301', '4645102', '4618402'];-20.3297037;-40.2920174;0.7729478114429207;Região Geográfica Intermediária de Vitória
444;OSTEUM PRODUTOS MÉDICOS E HOSPITALARES EIRELI-EPP;OSTEUM PRODUTOS MÉDICOS E HOSPITALARES EIRELI-EPP;09580670;10867918000196;2021-02-16 16:53:46;2500.0;0.0;0.0;2009-05-14T00:00:00;100000;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);05;['4645101', '4664800', '7739002'];-23.6195923;-46.5688323;0.9335917759620855;Região Geográfica Intermediária de São Paulo
442;MEDERI DISTRIBUICAO E IMPORTACAO DE PRODUTOS PARA SAUDE LTDA;MEDERI;58045010;29329985000185;2021-02-15 15:22:51;38294.62;0.0;0.1388888888888889;2017-12-28T00:00:00;7922730;Sociedade Anônima Fechada;05;['4729699', '4637199', '4644301', '4645101', '4645102', '4646001', '4649408', '4771702', '4772500', '4773300', '4789005', '4930201', '4930202', '5211701', '5211799', '5250804', '5250805', '8292000', '8650001', '8650002', '8650007', '8690999'];-6.97324;-34.8351609;0.5390997697181233;Região Geográfica Intermediária de João Pessoa
445;ORTOMEDIC DISTR DE PRODUTOS MEDICOS LTDA;ORTOMEDIC DISTR DE PRODUTOS MEDICOS LTDA;09770340;65564536000185;2021-02-16 17:04:22;0.0;0.0;0.0;1991-02-27T00:00:00;500000;Sociedade Empresária Limitada;05;['4645101', '3319800', '4663000', '4664800', '4930202', '7020400', '7739002', '7739099'];-23.7080345;-46.5506747;0.9473917598218753;Região Geográfica Intermediária de São Paulo
446;ENE MEDICAL SOLUTIONS LTDA;ENE MEDICAL SOLUTIONS LTDA;22775109;09336705000159;2021-02-18 22:10:36;39196.43;0.0;0.7115384615384616;2008-02-01T00:00:00;100000;Sociedade Empresária Limitada;05;['4645101', '4618402', '4649408', '4664800', '4930201', '7729203', '7739002', '7739099'];-22.9110137;-43.2093727;1.015262735848676;Região Geográfica Intermediária do Rio de Janeiro
447;ALLIANCE HOSPITALAR COMERCIO E REPR. DE MATERIAL MEDICO LTDA;ALLIANCE HOSPITALAR;69057002;36967328000129;2021-02-22 17:05:28;6993.29;0.0;-0.75;2020-04-20T00:00:00;200000;Sociedade Empresária Limitada;03;['4773300', '4619200', '4644301', '4645101', '4645103', '4664800', '4771701', '4771702', '4774100', '7739002'];-3.1316333;-59.9825041;0.7822901469283741;Região Geográfica Intermediária de Manaus
448;NEW SURGICAL IMPLANTES E MATERIAIS CIRURGICOS LTDA;NEW SURGICAL;29100906;27462568000180;2021-02-22 17:40:19;58457.19;0.0;0.34146341463414637;2017-04-03T00:00:00;200000;Sociedade Empresária Limitada;03;['4645101', '7739002'];-20.3297037;-40.2920174;0.7729478114429207;Região Geográfica Intermediária de Vitória
223;LOBUS MEDICAL PRODUTOS MEDICOS E HOSPITALARES EIRELI;LOBUS MEDICAL PRODUTOS MEDICOS E HOSPITALARES EIRELI;09580670;27995362000116;0;60409.46;2.5828235294117645;4.258064516129032;2017-06-20T00:00:00;100000;Sociedade Empresária Limitada;05;['4645101', '4664800', '7739002'];-23.6195923;-46.5688323;0.9335917759620855;Região Geográfica Intermediária de São Paulo
224;LUIZ GUILHERME SARTORI   CIA LTDA-EPP;LUIZ GUILHERME SARTORI   CIA LTDA-EPP;13508000;04861623000100;0;0.0;0.0;0.0;2002-01-14T00:00:00;55000000;Sociedade Empresária Limitada;05;['3250704', '3250701', '3250703', '3250705', '3319800', '4645101', '4645102', '4645103', '4664800', '4773300'];-22.4100108;-47.5603933;0.6965564499810553;Região Geográfica Intermediária de Campinas
225;NACIONAL IMPLANTES DISTRIBUIDORA , IMPORTADORA , EXPORTADORA;NACIONAL IMPLANTES;65075038;16559075000147;0;7868.96;0.0;11.666666666666666;2012-07-23T00:00:00;30000;Sociedade Empresária Limitada;01;['4618402', '4645101', '7739002'];-2.5295265;-44.2963942;0.8451598477333496;Região Geográfica Intermediária de São Luís
226;ANODIZACAO LIMEIRA TRATAMENTO DE METAIS E PINTURA ELETROSTAT;ANODIZACAO LIMEIRA;13485210;67576744000120;0;0.0;0.0;0.0;1992-02-13T00:00:00;30000;Sociedade Empresária Limitada;01;['2539002'];-22.5615068;-47.401766;0.6485694768247089;Região Geográfica Intermediária de Campinas
227;LINX COMERCIO E DISTRIBUIÇÃO DE PRODUTOS PARA SAUDE LTDA-ME;LYNX SURGICAL;09572015;28095410000182;0;161954.69;0.7409815950920245;0.695364238410596;2017-07-03T00:00:00;100000;Sociedade Empresária Limitada;01;['4645101', '4789005', '7739002'];-23.6195923;-46.5688323;0.9335917759620855;Região Geográfica Intermediária de São Paulo
228;MARJA COM.REP. E IMPORTACAO DE PROD.P/SAUDE LTDA UBA-MG;MARJA COM.REP. E IMPORTACAO DE PROD.P/SAUDE LTDA UBA-MG;36500015;21477534000183;0;13199.52;0.0;0.09090909090909091;1985-10-10T00:00:00;250000;Sociedade Empresária Limitada;05;['4645101', '4618499', '7739002'];-21.12;-42.942777;0.637102914944399;Região Geográfica Intermediária de Juiz de Fora
229;MASTER HOSPITALAR DIST. E COM. DE EQUIP. MED. HOSP. LTDA;MASTER HOSPITALAR DIST. E COM. DE EQUIP. MED. HOSP. LTDA;15035080;10790876000132;0;10818.08;0.0;0.4;2009-04-24T00:00:00;300000;Sociedade Empresária Limitada;05;['4645101', '4645102', '8299799', '7739002'];-20.8125851;-49.3804212;1.0435224580914348;Região Geográfica Intermediária de São José do Rio Preto
230;MAXI MEDICA ARTIGOS CIRUGICOS E HOSP. LTDA;MAXI MEDICA ARTIGOS CIRUGICOS E HOSP. LTDA;04567003;57776361000141;0;136528.34;0.0;-0.2236842105263158;1987-07-29T00:00:00;50000;Sociedade Empresária Limitada;05;['4645101', '7739002'];-23.5506507;-46.6333824;0.8861749119420277;Região Geográfica Intermediária de São Paulo
231;MAXX MEDICAL EIRELI;MAXX MEDICAL EIRELI;57036850;29711332000166;0;0.0;0.0;0.0;2018-02-19T00:00:00;110000;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);01;['4645101', '4645102', '4664800', '7729203', '7739002'];-9.6476843;-35.7339264;0.7473521549586895;Região Geográfica Intermediária de Maceió
232;MED CARE PRODUTOS PARA SAUDE LTDA;MED CARE PRODUTOS PARA SAUDE LTDA;22631455;02917280000122;0;292046.0;0.0;0.5620689655172414;1998-11-06T00:00:00;5646406;Sociedade Empresária Limitada;05;['4645101', '4645102', '4645103', '4646001', '4646002', '4649408', '8299799'];-22.9110137;-43.2093727;1.015262735848676;Região Geográfica Intermediária do Rio de Janeiro
233;MEDCOSTA COM. DE PRODUTOS MEDICOS LTDA;MEDCOSTA COM. DE PRODUTOS MEDICOS LTDA;80250210;10801805000198;0;145590.09;0.18154362416107384;0.5036496350364964;2008-09-18T00:00:00;1000000;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);05;['4773300', '4618402', '4645102', '4930201', '4930202', '7739002'];-25.4295963;-49.2712724;0.7152165905968648;Região Geográfica Intermediária de Curitiba
234;MEDIC CALL COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES EIREL;MEDIC CALL COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES EIREL;09726150;08682286000144;0;0.0;0.0;0.0;2007-02-12T00:00:00;200000;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);05;['4645101', '4930202', '7739002', '4618402'];-23.7080345;-46.5506747;0.9473917598218753;Região Geográfica Intermediária de São Paulo
235;MEDIC DISTIBUIDORA DE EQPTOS MEDICOS LTDA;MEDIC DISTIBUIDORA DE EQPTOS MEDICOS LTDA;14024010;08049999000175;0;0.0;0.0;0.0;2006-05-16T00:00:00;3450000;Sociedade Empresária Limitada;03;['4645101', '4541202', '4541206', '4639701', '4642702', '4645103', '4664800', '4693100', '4773300', '7490199', '7739002', '9609299'];-21.178333;-47.8066671;0.7571000308973752;Região Geográfica Intermediária de Ribeirão Preto
236;MEDICA PRODUTOS HOSPITALARES LTDA;MEDICA PRODUTOS HOSPITALARES LTDA;71200030;02278922000190;0;0.0;0.0;0.0;1997-12-09T00:00:00;300000;Sociedade Empresária Limitada;03;['4664800', '3312103', '4618402', '4649408'];-15.7934036;-47.8823172;0.79050209029916;Região Geográfica Intermediária do Distrito Federal
237;MEDICAL EURO COMERCIO DE PRODUTOS HOSPITALARES LTDA;MEDICAL EURO COMERCIO DE PRODUTOS HOSPITALARES LTDA;03333050;17732182000198;0;57411.02;0.0;0.10638297872340426;2013-03-08T00:00:00;50000;Sociedade Empresária Limitada;03;['4645101', '4645103', '4664800', '4773300', '7739002'];-23.5506507;-46.6333824;0.8861749119420277;Região Geográfica Intermediária de São Paulo
238;MEDICAL PROVIDER COM ATACADISTA DE MATERIAIS MEDICOS E HOSP;MEDICAL PROVIDER COM ATACADISTA DE MATERIAIS MEDICOS E HOSP;13091904;10796745000162;0;0.0;0.0;0.0;2009-04-27T00:00:00;15000;Sociedade Empresária Limitada;03;['4645101', '4664800', '7020400', '7739002'];-22.90556;-47.06083;0.6952501718956622;Região Geográfica Intermediária de Campinas
239;MEDICICOR COMERCIAL EIRELI;MEDICICOR COMERCIAL EIRELI;41820000;02068375000119;0;50017.61;0.7652173913043478;0.8181818181818182;1997-08-13T00:00:00;500000;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);05;['4645101', '3319800', '4618402', '4644301', '4646002', '4651601', '4664800', '4773300', '4930201', '4930202', '7739002'];-12.9822499;-38.4812772;0.7916395518776811;Região Geográfica Intermediária de Salvador
240;MEDICINE BH COMERCIO DE PRODUTOS MEDICOS HOSPITALARES LTDA;MEDICINE BH COMERCIO DE PRODUTOS MEDICOS HOSPITALARES LTDA;31910442;31069035000100;0;37563.8;0.0;0.4482758620689655;2018-07-31T00:00:00;60000;Sociedade Empresária Limitada;05;['4645101', '7729203'];-19.9227318;-43.9450948;0.8253345524770843;Região Geográfica Intermediária de Belo Horizonte
241;MEDICINE HEALTH SOLUTIONS LTDA ME;MEDICINE HEALTH SOLUTIONS LTDA;14027250;22337493000192;0;0.0;0.0;0.0;2015-04-28T00:00:00;84000;Sociedade Empresária Limitada;05;['4645101', '4644301', '4773300', '7729203'];-21.178333;-47.8066671;0.7571000308973752;Região Geográfica Intermediária de Ribeirão Preto
